idx,db_id,question,gold_sql,hardness,din_sql_pred,din_sql_correct,dail_sql_pred,dail_sql_correct
817,world_1,"What are the country codes of the different countries, and what are the languages spoken by the greatest percentage of people for each?","SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode",medium,"SELECT T1.CountryCode, T1.Language FROM countrylanguage AS T1 WHERE T1.Percentage = ( SELECT MAX(T2.Percentage) FROM countrylanguage AS T2 WHERE T2.CountryCode = T1.CountryCode )",False,"SELECT cl.CountryCode, cl.Language FROM countrylanguage cl INNER JOIN ( SELECT CountryCode, MAX(Percentage) AS MaxPercentage FROM countrylanguage GROUP BY CountryCode ) max_percent ON cl.CountryCode = max_percent.CountryCode AND cl.Percentage = max_percent.MaxPercentage",False
818,world_1,What is the total number of countries where Spanish is spoken by the largest percentage of people?,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",medium,SELECT COUNT(DISTINCT T1.CountryCode) FROM countrylanguage AS T1 WHERE T1.Language = 'Spanish' AND T1.Percentage = ( SELECT MAX(T2.Percentage) FROM countrylanguage AS T2 WHERE T2.CountryCode = T1.CountryCode ),False,SELECT COUNT(*) FROM countrylanguage cl1 WHERE cl1.Language = 'Spanish' AND cl1.Percentage = ( SELECT MAX(cl2.Percentage) FROM countrylanguage cl2 WHERE cl2.CountryCode = cl1.CountryCode ),False
819,world_1,Count the number of countries for which Spanish is the predominantly spoken language.,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",medium,"select count(distinct country.Code) from country join countrylanguage on country.Code = countrylanguage.CountryCode where countrylanguage.Language = ""Spanish"" and countrylanguage.IsOfficial = ""T"" SQL: SELECT count(DISTINCT T1.Code) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code = T2.CountryCode WHERE T2.Language = 'Spanish' AND T2.IsOfficial = 'T'",False,SELECT COUNT(*) FROM countrylanguage WHERE Language = 'Spanish' AND IsOfficial = 'T' AND Percentage = ( SELECT MAX(Percentage) FROM countrylanguage AS cl2 WHERE cl2.CountryCode = countrylanguage.CountryCode ),False
820,world_1,What are the codes of countries where Spanish is spoken by the largest percentage of people?,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",medium,SELECT CountryCode FROM countrylanguage WHERE Language = 'Spanish' AND Percentage = (SELECT max(Percentage) FROM countrylanguage WHERE Language = 'Spanish'),False,SELECT CountryCode FROM countrylanguage WHERE Language = 'Spanish' ORDER BY Percentage DESC LIMIT 1,False
821,world_1,Return the codes of countries for which Spanish is the predominantly spoken language.,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",medium,"select country.Code from country where countrylanguage.Language = ""Spanish"" and countrylanguage.Percentage > 50 SQL: SELECT T1.Code FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code = T2.CountryCode WHERE T2.Language = 'Spanish' AND T2.Percentage > 50",False,SELECT CountryCode FROM countrylanguage WHERE Language = 'Spanish' AND IsOfficial = 'T' AND Percentage > 50,False
822,orchestra,How many conductors are there?,SELECT count(*) FROM conductor,easy,SELECT COUNT(*) FROM conductor,True,SELECT COUNT(*) FROM conductor,True
823,orchestra,Count the number of conductors.,SELECT count(*) FROM conductor,easy,SELECT COUNT(*) FROM conductor,True,SELECT COUNT(*) FROM conductor,True
824,orchestra,List the names of conductors in ascending order of age.,SELECT Name FROM conductor ORDER BY Age ASC,medium,SELECT Name FROM conductor ORDER BY Age ASC,True,SELECT Name FROM conductor ORDER BY Age ASC,True
825,orchestra,"What are the names of conductors, ordered by age?",SELECT Name FROM conductor ORDER BY Age ASC,medium,SELECT Name FROM conductor ORDER BY Age,True,SELECT Name FROM conductor ORDER BY Age,True
826,orchestra,"What are the names of conductors whose nationalities are not ""USA""?",SELECT Name FROM conductor WHERE Nationality != 'USA',easy,SELECT Name FROM conductor WHERE Nationality != 'USA',True,SELECT Name FROM conductor WHERE Nationality != 'USA',True
827,orchestra,"Return the names of conductors that do not have the nationality ""USA"".",SELECT Name FROM conductor WHERE Nationality != 'USA',easy,SELECT Name FROM conductor WHERE Nationality != 'USA',True,SELECT Name FROM conductor WHERE Nationality != 'USA',True
828,orchestra,What are the record companies of orchestras in descending order of years in which they were founded?,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,medium,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,True,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,True
829,orchestra,"Return the record companies of orchestras, sorted descending by the years in which they were founded.",SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,medium,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,True,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,True
830,orchestra,What is the average attendance of shows?,SELECT avg(Attendance) FROM SHOW,easy,"SELECT AVG(Attendance) FROM show` correctly calculates this without needing joins, grouping, or filtering.",False,SELECT AVG(Attendance) FROM show,True
831,orchestra,Return the average attendance across all shows.,SELECT avg(Attendance) FROM SHOW,easy,SELECT AVG(Attendance) FROM show,True,SELECT AVG(Attendance) FROM show,True
832,orchestra,"What are the maximum and minimum share of performances whose type is not ""Live final"".","SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""",easy,"SELECT MAX(share), MIN(share) FROM performance WHERE type != 'Live final'",True,"SELECT MAX(Share), MIN(Share) FROM performance WHERE Type != 'Live final'",True
833,orchestra,"Return the maximum and minimum shares for performances that do not have the type ""Live final"".","SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""",easy,"SELECT MAX(Share), MIN(Share) FROM performance WHERE Type != 'Live final'",True,"SELECT MAX(Share), MIN(Share) FROM performance WHERE Type != 'Live final'",True
834,orchestra,How many different nationalities do conductors have?,SELECT count(DISTINCT Nationality) FROM conductor,easy,SELECT COUNT(DISTINCT Nationality) FROM conductor,True,SELECT COUNT(DISTINCT Nationality) FROM conductor,True
835,orchestra,Count the number of different nationalities of conductors.,SELECT count(DISTINCT Nationality) FROM conductor,easy,SELECT COUNT(DISTINCT Nationality) FROM conductor,True,SELECT COUNT(DISTINCT Nationality) FROM conductor,True
836,orchestra,List names of conductors in descending order of years of work.,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,medium,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,True,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,True
837,orchestra,"What are the names of conductors, sorted descending by the number of years they have worked?",SELECT Name FROM conductor ORDER BY Year_of_Work DESC,medium,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,True,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,True
838,orchestra,List the name of the conductor with the most years of work.,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,medium,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,True,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,True
839,orchestra,What is the name of the conductor who has worked the greatest number of years?,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,medium,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,True,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,True
840,orchestra,Show the names of conductors and the orchestras they have conducted.,"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID",medium,"select conductor.Name, orchestra.Orchestra from conductor join orchestra on orchestra.Conductor_ID = conductor.Conductor_ID **SQL:** SELECT T1.Name, T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID",False,"SELECT T1.Name, T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID",True
841,orchestra,What are the names of conductors as well as the corresonding orchestras that they have conducted?,"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID",medium,"select conductor.Name , orchestra.Orchestra from conductor join orchestra on conductor.Conductor_ID = orchestra.Conductor_ID SQL: SELECT T1.Name, T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID",False,"SELECT T1.Name, T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID",True
842,orchestra,Show the names of conductors that have conducted more than one orchestras.,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,extra,select conductor.Name from conductor where count ( orchestra.Orchestra_ID ) > 1 group by orchestra.Conductor_ID **SQL:** SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*) > 1,False,SELECT c.Name FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID GROUP BY c.Name HAVING COUNT(DISTINCT o.Orchestra_ID) > 1,True
843,orchestra,What are the names of conductors who have conducted at more than one orchestra?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,extra,select conductor.Name from conductor where count(distinct orchestra.Orchestra_ID) > 1 group by orchestra.Conductor_ID **SQL:** SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(DISTINCT T2.Orchestra_ID) > 1,False,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID HAVING COUNT(DISTINCT T2.Orchestra_ID) > 1,True
844,orchestra,Show the name of the conductor that has conducted the most number of orchestras.,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,extra,select conductor.Name from conductor where conductor.Conductor_ID = orchestra.Conductor_ID group by orchestra.Conductor_ID order by count(*) desc limit 1 **SQL:** SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,False,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID ORDER BY COUNT(DISTINCT T2.Orchestra_ID) DESC LIMIT 1,True
845,orchestra,What is the name of the conductor who has conducted the most orchestras?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,extra,select conductor.Name from conductor where conductor.Conductor_ID = orchestra.Conductor_ID group by orchestra.Conductor_ID order by count(*) desc limit 1 **SQL:** SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,False,SELECT c.Name FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID GROUP BY c.Conductor_ID ORDER BY COUNT(DISTINCT o.Orchestra_ID) DESC LIMIT 1,True
846,orchestra,Please show the name of the conductor that has conducted orchestras founded after 2008.,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,medium,select conductor.Name from conductor where orchestra.Year_of_Founded > 2008 group by orchestra.Conductor_ID **SQL:** SELECT DISTINCT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008,False,SELECT DISTINCT c.Name FROM conductor c JOIN orchestra o ON c.Conductor_ID = o.Conductor_ID WHERE o.Year_of_Founded > 2008,True
847,orchestra,What are the names of conductors who have conducted orchestras founded after the year 2008?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,medium,select conductor.Name from conductor where orchestra.Year_of_Founded > 2008 **SQL:** SELECT DISTINCT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008,False,SELECT DISTINCT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008,True
848,orchestra,Please show the different record companies and the corresponding number of orchestras.,"SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company",medium,"SELECT Record_Company, COUNT(*) FROM orchestra GROUP BY Record_Company",True,"SELECT Record_Company, COUNT(*) FROM orchestra GROUP BY Record_Company",True
849,orchestra,How many orchestras does each record company manage?,"SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company",medium,"SELECT Record_Company, COUNT(Orchestra_ID) FROM orchestra GROUP BY Record_Company",True,"SELECT Record_Company, COUNT(*) AS orchestra_count FROM orchestra GROUP BY Record_Company",True
850,orchestra,Please show the record formats of orchestras in ascending order of count.,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,hard,"SELECT Major_Record_Format, COUNT(*) FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC",False,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,True
851,orchestra,"What are the major record formats of orchestras, sorted by their frequency?",SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,hard,"SELECT Major_Record_Format, COUNT(*) as frequency FROM orchestra GROUP BY Major_Record_Format ORDER BY frequency DESC",False,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) DESC,False
852,orchestra,List the record company shared by the most number of orchestras.,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,hard,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY count(*) DESC LIMIT 1,True,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,True
